,model,train_accuracy,test_accuracy,train_loss,test_loss,epoch,time,batch_size,lr
116,LeNet5,0.9893333333333333,0.9835,0.026686256751418114,0.053914252668619156,27,7.623809814453125,512,0.01
117,LeNet5,0.9909333333333333,0.9854,0.017354777082800865,0.0461384579539299,28,7.598618507385254,512,0.01
118,LeNet5,0.99095,0.9812,0.019369807094335556,0.0570484921336174,29,7.68058443069458,512,0.01
119,LeNet5,0.9909,0.9845,0.01625904068350792,0.05001220107078552,30,7.644079923629761,512,0.01
120,LeNet5,0.10396666666666667,0.1167,2.2992494106292725,2.2975735664367676,1,7.439117193222046,1024,0.01
121,LeNet5,0.15913333333333332,0.2222,2.280304431915283,2.2860193252563477,2,7.4906697273254395,1024,0.01
122,LeNet5,0.26406666666666667,0.3044,2.2639219760894775,2.266448974609375,3,7.585715293884277,1024,0.01
123,LeNet5,0.3123,0.3336,2.2210490703582764,2.2240514755249023,4,7.658602714538574,1024,0.01
124,LeNet5,0.3527,0.4444,2.086287021636963,2.074371576309204,5,7.464843988418579,1024,0.01
125,LeNet5,0.6186666666666667,0.7541,1.4032496213912964,1.3632358312606812,6,7.409465312957764,1024,0.01
126,LeNet5,0.7767833333333334,0.8167,0.7214920520782471,0.6963174343109131,7,7.496427774429321,1024,0.01
127,LeNet5,0.8266166666666667,0.8592,0.6175068616867065,0.5099688768386841,8,7.5773303508758545,1024,0.01
128,LeNet5,0.8524166666666667,0.8774,0.4737342596054077,0.4261851906776428,9,7.568581581115723,1024,0.01
129,LeNet5,0.3287833333333333,0.4458,1.4950587749481201,2.1092114448547363,10,7.509118318557739,1024,0.01
130,LeNet5,0.7089666666666666,0.7835,0.5319675803184509,0.6644585728645325,11,7.563424825668335,1024,0.01
131,LeNet5,0.9070666666666667,0.9364,0.18994514644145966,0.20593960583209991,12,7.5620574951171875,1024,0.01
132,LeNet5,0.9345833333333333,0.95,0.15025970339775085,0.15720756351947784,13,7.438708543777466,1024,0.01
133,LeNet5,0.9490666666666666,0.9551,0.18450172245502472,0.13389204442501068,14,7.536806106567383,1024,0.01
134,LeNet5,0.96115,0.9656,0.10841215401887894,0.108496755361557,15,7.789872169494629,1024,0.01
135,LeNet5,0.9512666666666667,0.9681,0.13094663619995117,0.10115184634923935,16,7.515081405639648,1024,0.01
136,LeNet5,0.9692833333333334,0.9658,0.09411969035863876,0.10772622376680374,17,7.442546844482422,1024,0.01
137,LeNet5,0.97335,0.972,0.06896749138832092,0.09127740561962128,18,7.465921401977539,1024,0.01
138,LeNet5,0.9758333333333333,0.9737,0.04907584190368652,0.0754270926117897,19,7.456327199935913,1024,0.01
139,LeNet5,0.9785,0.9759,0.0536748543381691,0.07687461376190186,20,7.493443250656128,1024,0.01
140,LeNet5,0.9796833333333334,0.9753,0.08082907646894455,0.07626907527446747,21,7.530756235122681,1024,0.01
141,LeNet5,0.9804166666666667,0.9782,0.04506605491042137,0.06432395428419113,22,7.439752101898193,1024,0.01
142,LeNet5,0.9823166666666666,0.9706,0.07877051830291748,0.09118547290563583,23,7.532377004623413,1024,0.01
143,LeNet5,0.98255,0.9759,0.037501707673072815,0.07245524227619171,24,7.391014337539673,1024,0.01
144,LeNet5,0.9837,0.9786,0.047704510390758514,0.06515643000602722,25,7.429102182388306,1024,0.01
145,LeNet5,0.9858333333333333,0.9803,0.02995685301721096,0.05856781452894211,26,7.4537193775177,1024,0.01
146,LeNet5,0.98635,0.9785,0.026696374639868736,0.05843573063611984,27,7.436438322067261,1024,0.01
147,LeNet5,0.9862833333333333,0.9798,0.08163916319608688,0.06136852875351906,28,7.438551187515259,1024,0.01
148,LeNet5,0.98675,0.9808,0.03311143070459366,0.05237206444144249,29,7.342974662780762,1024,0.01
149,LeNet5,0.9872333333333333,0.9788,0.027952739968895912,0.06293971836566925,30,7.419687032699585,1024,0.01
150,LeNet5,0.0998,0.1012,2.298192262649536,2.302067995071411,1,7.632448434829712,2048,0.01
151,LeNet5,0.1067,0.1176,2.2949869632720947,2.297412157058716,2,7.4941725730896,2048,0.01
152,LeNet5,0.13455,0.1606,2.289459705352783,2.2920823097229004,3,7.439820051193237,2048,0.01
153,LeNet5,0.19001666666666667,0.2245,2.2870349884033203,2.285503625869751,4,7.8912436962127686,2048,0.01
154,LeNet5,0.24581666666666666,0.2793,2.2733359336853027,2.2768959999084473,5,7.596792936325073,2048,0.01
155,LeNet5,0.2849,0.3113,2.2642199993133545,2.2650985717773438,6,7.530133962631226,2048,0.01
156,LeNet5,0.31065,0.3263,2.248058557510376,2.2477643489837646,7,7.485921144485474,2048,0.01
157,LeNet5,0.32311666666666666,0.3377,2.226076126098633,2.219348430633545,8,7.688624143600464,2048,0.01
158,LeNet5,0.33518333333333333,0.3564,2.1732192039489746,2.1657376289367676,9,7.582875728607178,2048,0.01
159,LeNet5,0.28205,0.358,1.9528322219848633,1.760604739189148,10,7.4880640506744385,2048,0.01
160,LeNet5,0.5161,0.8403,0.7235072255134583,0.5656799077987671,11,7.5558459758758545,2048,0.01
161,LeNet5,0.836,0.8632,0.3301503360271454,0.40914005041122437,12,7.57150936126709,2048,0.01
162,LeNet5,0.9318,0.9324,0.430726557970047,0.23997454345226288,13,7.407503843307495,2048,0.01
163,LeNet5,0.9429,0.9172,0.442798376083374,0.27824336290359497,14,7.4836156368255615,2048,0.01
164,LeNet5,0.9579166666666666,0.9203,0.16610004007816315,0.24425210058689117,15,7.4917380809783936,2048,0.01
165,LeNet5,0.9626666666666667,0.9673,0.12274039536714554,0.10185930877923965,16,7.617288827896118,2048,0.01
166,LeNet5,0.97155,0.9636,0.09360994398593903,0.10926447808742523,17,7.443849086761475,2048,0.01
167,LeNet5,0.97465,0.9787,0.0680275708436966,0.07009506970643997,18,7.442782163619995,2048,0.01
168,LeNet5,0.9780666666666666,0.9768,0.05257248133420944,0.07017430663108826,19,7.6422507762908936,2048,0.01
169,LeNet5,0.9190666666666667,0.9666,0.09456238895654678,0.10548601299524307,20,7.576777219772339,2048,0.01
170,LeNet5,0.94895,0.9584,0.18424023687839508,0.14275072515010834,21,7.5539186000823975,2048,0.01
171,LeNet5,0.9721333333333333,0.9766,0.044232454150915146,0.07476924359798431,22,7.453025579452515,2048,0.01
172,LeNet5,0.9787666666666667,0.9791,0.08597302436828613,0.06796056777238846,23,7.838280200958252,2048,0.01
173,LeNet5,0.9811333333333333,0.9801,0.06716284155845642,0.06255899369716644,24,7.415684700012207,2048,0.01
174,LeNet5,0.9830666666666666,0.9812,0.0489739328622818,0.06014168635010719,25,7.564012289047241,2048,0.01
175,LeNet5,0.9846166666666667,0.9808,0.05518515408039093,0.06239425763487816,26,7.365108013153076,2048,0.01
176,LeNet5,0.9854166666666667,0.9826,0.06005588918924332,0.05802670866250992,27,7.617351293563843,2048,0.01
177,LeNet5,0.9868666666666667,0.9827,0.052772678434848785,0.05396563187241554,28,7.490424871444702,2048,0.01
