,model,train_accuracy,test_accuracy,train_loss,test_loss,epoch,time,batch_size,lr
0,LeNet5,0.6287166666666667,0.9098,0.2661854922771454,0.3037203252315521,1,9.396471977233887,64,0.01
1,LeNet5,0.9246833333333333,0.9279,0.2729684114456177,0.21847136318683624,2,9.227025270462036,64,0.01
2,LeNet5,0.9530666666666666,0.9579,0.13644377887248993,0.1299501359462738,3,9.571537017822266,64,0.01
3,LeNet5,0.9651666666666666,0.973,0.18748630583286285,0.08678469061851501,4,9.564881801605225,64,0.01
4,LeNet5,0.9718,0.9747,0.026256602257490158,0.07251212745904922,5,9.43936038017273,64,0.01
5,LeNet5,0.9758666666666667,0.9774,0.019111232832074165,0.07100214064121246,6,9.31589126586914,64,0.01
6,LeNet5,0.9791,0.9728,0.20085136592388153,0.08528721332550049,7,9.107975244522095,64,0.01
7,LeNet5,0.9809,0.9834,0.025993868708610535,0.053192511200904846,8,8.921555757522583,64,0.01
8,LeNet5,0.9829166666666667,0.9838,0.005162740591913462,0.04816547408699989,9,8.973654985427856,64,0.01
9,LeNet5,0.9842666666666666,0.9808,0.07947161793708801,0.05904353782534599,10,8.939568519592285,64,0.01
10,LeNet5,0.98535,0.9837,0.06971357762813568,0.04802586883306503,11,8.789689064025879,64,0.01
11,LeNet5,0.9861833333333333,0.9812,0.10683319717645645,0.05841977521777153,12,8.886795997619629,64,0.01
12,LeNet5,0.9868833333333333,0.9865,0.00604271562770009,0.039067454636096954,13,8.839823722839355,64,0.01
13,LeNet5,0.9876833333333334,0.9841,0.09545943140983582,0.046009402722120285,14,8.83004641532898,64,0.01
14,LeNet5,0.9886333333333334,0.9856,0.029619650915265083,0.040830098092556,15,9.060784578323364,64,0.01
15,LeNet5,0.98935,0.9869,0.01421316247433424,0.03932695835828781,16,8.966298818588257,64,0.01
16,LeNet5,0.99035,0.9884,0.04046576842665672,0.0384298600256443,17,8.829779148101807,64,0.01
17,LeNet5,0.9904666666666667,0.9867,0.02368318662047386,0.03837341442704201,18,8.967512130737305,64,0.01
18,LeNet5,0.9911333333333333,0.9893,0.00979531928896904,0.03516974672675133,19,8.855453729629517,64,0.01
19,LeNet5,0.9912333333333333,0.9897,0.0009725593845359981,0.0324077345430851,20,8.797312021255493,64,0.01
20,LeNet5,0.9919666666666667,0.9866,0.0006359972758218646,0.0382772721350193,21,8.960172176361084,64,0.01
21,LeNet5,0.9924333333333333,0.9888,0.09606045484542847,0.03232257813215256,22,9.024180173873901,64,0.01
22,LeNet5,0.9926833333333334,0.9892,0.006856124848127365,0.033949531614780426,23,8.888206958770752,64,0.01
23,LeNet5,0.9933833333333333,0.9894,0.0019270877819508314,0.03415900096297264,24,8.835935354232788,64,0.01
24,LeNet5,0.9937666666666667,0.9891,0.004013841040432453,0.03368677571415901,25,9.0344078540802,64,0.01
25,LeNet5,0.9937833333333334,0.9895,0.00039150542579591274,0.03420644626021385,26,8.818770408630371,64,0.01
26,LeNet5,0.9940333333333333,0.9889,0.0008003187831491232,0.035581864416599274,27,8.90207576751709,64,0.01
27,LeNet5,0.9941333333333333,0.9884,0.015927676111459732,0.03639361634850502,28,8.948234558105469,64,0.01
28,LeNet5,0.9950166666666667,0.9881,0.0018153274431824684,0.038000643253326416,29,8.763964176177979,64,0.01
29,LeNet5,0.9951166666666666,0.9882,0.0007016817689873278,0.034740861505270004,30,8.833420991897583,64,0.01
30,LeNet5,0.41528333333333334,0.7499,0.7133366465568542,0.7165666818618774,1,8.1409170627594,128,0.01
31,LeNet5,0.8599666666666667,0.8936,0.3751699924468994,0.3372373580932617,2,8.003586530685425,128,0.01
32,LeNet5,0.9184,0.9363,0.26263895630836487,0.20433950424194336,3,7.942497491836548,128,0.01
33,LeNet5,0.9448333333333333,0.9595,0.1168714389204979,0.1361701637506485,4,7.9841485023498535,128,0.01
34,LeNet5,0.9565666666666667,0.9673,0.13783665001392365,0.10773754864931107,5,8.173973798751831,128,0.01
35,LeNet5,0.9647666666666667,0.9705,0.11469471454620361,0.09580958634614944,6,7.949371337890625,128,0.01
36,LeNet5,0.9698666666666667,0.9719,0.13890428841114044,0.08118142187595367,7,7.989261865615845,128,0.01
37,LeNet5,0.9732166666666666,0.9794,0.058647241443395615,0.06846700608730316,8,8.042854309082031,128,0.01
38,LeNet5,0.9763166666666667,0.981,0.10994232445955276,0.060549408197402954,9,8.087931394577026,128,0.01
39,LeNet5,0.9779833333333333,0.976,0.1196553185582161,0.07681600004434586,10,8.189600229263306,128,0.01
40,LeNet5,0.9814333333333334,0.9809,0.07065623253583908,0.057409223169088364,11,8.0834321975708,128,0.01
