,model,train_accuracy,test_accuracy,train_loss,test_loss,epoch,time,batch_size,lr
0,LeNet5,0.6283166666666666,0.9232,0.18579813838005066,0.25414732098579407,1,9.161840677261353,64,0.01
1,LeNet5,0.9370833333333334,0.956,0.1225690096616745,0.1498050093650818,2,8.977833271026611,64,0.01
2,LeNet5,0.9571666666666667,0.967,0.04792650789022446,0.10434497147798538,3,8.871428489685059,64,0.01
3,LeNet5,0.96735,0.9715,0.06632783263921738,0.08648386597633362,4,8.840707540512085,64,0.01
4,LeNet5,0.9726833333333333,0.9716,0.09426098316907883,0.08744998276233673,5,8.972130060195923,64,0.01
5,LeNet5,0.9768833333333333,0.9788,0.016859883442521095,0.06354720890522003,6,8.984592199325562,64,0.01
6,LeNet5,0.9788666666666667,0.9775,0.06144168972969055,0.0664415955543518,7,9.040069818496704,64,0.01
7,LeNet5,0.98075,0.9831,0.004577953834086657,0.05059979856014252,8,8.91981554031372,64,0.01
8,LeNet5,0.9828166666666667,0.9814,0.022044232115149498,0.058766450732946396,9,8.911956787109375,64,0.01
9,LeNet5,0.98455,0.9831,0.016547003760933876,0.04987769201397896,10,8.956700563430786,64,0.01
10,LeNet5,0.9854166666666667,0.9852,0.028817210346460342,0.041921861469745636,11,9.022483348846436,64,0.01
11,LeNet5,0.9863666666666666,0.9854,0.05404715985059738,0.04584978148341179,12,8.9136962890625,64,0.01
12,LeNet5,0.9875666666666667,0.9797,0.05404217168688774,0.06156082823872566,13,8.896036624908447,64,0.01
13,LeNet5,0.9883166666666666,0.9726,0.3068831264972687,0.0808018371462822,14,8.858890533447266,64,0.01
14,LeNet5,0.98895,0.9872,0.0006942519103176892,0.03957751765847206,15,8.89099669456482,64,0.01
15,LeNet5,0.9895333333333334,0.9854,0.14375197887420654,0.04338731989264488,16,8.802206754684448,64,0.01
16,LeNet5,0.9904333333333334,0.9862,0.07619777321815491,0.044240813702344894,17,9.049440860748291,64,0.01
17,LeNet5,0.9904333333333334,0.9881,0.00703604519367218,0.03763805702328682,18,9.093717813491821,64,0.01
18,LeNet5,0.9916833333333334,0.9854,0.04142742604017258,0.04799410328269005,19,9.039892673492432,64,0.01
19,LeNet5,0.9919,0.9868,0.0056951167061924934,0.04114312306046486,20,9.059725761413574,64,0.01
20,LeNet5,0.9920666666666667,0.987,0.0072465939447283745,0.040783125907182693,21,9.022292613983154,64,0.01
21,LeNet5,0.99265,0.9894,0.0016647048760205507,0.03350856155157089,22,8.976482152938843,64,0.01
22,LeNet5,0.9930333333333333,0.9892,0.0006208752165548503,0.032212819904088974,23,8.9927659034729,64,0.01
23,LeNet5,0.9935,0.9892,0.019636090844869614,0.03563820570707321,24,8.92668867111206,64,0.01
24,LeNet5,0.9937833333333334,0.987,0.005424992647022009,0.04126279428601265,25,9.003718852996826,64,0.01
25,LeNet5,0.9945,0.9882,0.01516200602054596,0.03771460801362991,26,8.88625192642212,64,0.01
26,LeNet5,0.9946,0.989,0.0025038190651685,0.03539063408970833,27,8.905693769454956,64,0.01
27,LeNet5,0.995,0.9889,0.015606427565217018,0.03608192875981331,28,8.930575132369995,64,0.01
28,LeNet5,0.9949166666666667,0.9896,4.2084240703843534e-05,0.036567069590091705,29,9.016626358032227,64,0.01
29,LeNet5,0.9957,0.9884,0.0026241287123411894,0.038780901581048965,30,8.892199754714966,64,0.01
30,LeNet5,0.5078,0.8839,0.48838022351264954,0.37330567836761475,1,8.210758924484253,128,0.014142135623730952
31,LeNet5,0.9173333333333333,0.9404,0.1686088591814041,0.1971539407968521,2,8.091702461242676,128,0.014142135623730952
32,LeNet5,0.9456333333333333,0.9559,0.1192743182182312,0.14137959480285645,3,8.113975286483765,128,0.014142135623730952
33,LeNet5,0.95775,0.9686,0.06593635678291321,0.10327035933732986,4,8.146958827972412,128,0.014142135623730952
34,LeNet5,0.9655833333333333,0.9714,0.11655694991350174,0.09106115251779556,5,8.10115385055542,128,0.014142135623730952
35,LeNet5,0.9705,0.9702,0.07688536494970322,0.09181968867778778,6,8.072546243667603,128,0.014142135623730952
36,LeNet5,0.9739833333333333,0.9736,0.07289726287126541,0.08018211275339127,7,8.117231130599976,128,0.014142135623730952
37,LeNet5,0.9765,0.9803,0.02035910077393055,0.0627802312374115,8,8.077168464660645,128,0.014142135623730952
38,LeNet5,0.9782333333333333,0.9796,0.06479956209659576,0.06224764883518219,9,8.043617248535156,128,0.014142135623730952
39,LeNet5,0.98025,0.9811,0.059355709701776505,0.057482361793518066,10,8.11351490020752,128,0.014142135623730952
40,LeNet5,0.98185,0.9816,0.048030558973550797,0.05903756245970726,11,8.094239473342896,128,0.014142135623730952
41,LeNet5,0.9834,0.9813,0.11116691678762436,0.054870832711458206,12,8.275400876998901,128,0.014142135623730952
42,LeNet5,0.9837166666666667,0.9835,0.07413109391927719,0.053336936980485916,13,8.12714958190918,128,0.014142135623730952
43,LeNet5,0.9849,0.9833,0.06014987453818321,0.04954681545495987,14,8.23134160041809,128,0.014142135623730952
44,LeNet5,0.9857833333333333,0.9846,0.0612427294254303,0.04685244336724281,15,8.19343876838684,128,0.014142135623730952
45,LeNet5,0.98645,0.9848,0.06431309133768082,0.04583847522735596,16,8.262147188186646,128,0.014142135623730952
46,LeNet5,0.9874333333333334,0.982,0.08732759207487106,0.052472956478595734,17,8.19767451286316,128,0.014142135623730952
47,LeNet5,0.9879166666666667,0.9852,0.11439055949449539,0.048138074576854706,18,8.184552669525146,128,0.014142135623730952
48,LeNet5,0.9887,0.9877,0.0033722659572958946,0.036816831678152084,19,8.311623096466064,128,0.014142135623730952
49,LeNet5,0.9887333333333334,0.9854,0.024005338549613953,0.043292704969644547,20,8.206005096435547,128,0.014142135623730952
50,LeNet5,0.9894666666666667,0.9851,0.021207423880696297,0.04497724026441574,21,8.14637279510498,128,0.014142135623730952
51,LeNet5,0.9899,0.9764,0.07891693711280823,0.07614336907863617,22,8.116657495498657,128,0.014142135623730952
52,LeNet5,0.9899166666666667,0.9865,0.09189487248659134,0.04037712514400482,23,8.05728554725647,128,0.014142135623730952
53,LeNet5,0.9908833333333333,0.9876,0.04977672919631004,0.037866078317165375,24,8.084388732910156,128,0.014142135623730952
54,LeNet5,0.99075,0.987,0.0023647265043109655,0.04065641760826111,25,8.22736144065857,128,0.014142135623730952
55,LeNet5,0.9916333333333334,0.9881,0.005183465778827667,0.036275770515203476,26,8.11085295677185,128,0.014142135623730952
56,LeNet5,0.9921333333333333,0.9868,0.028828270733356476,0.044976815581321716,27,8.200096130371094,128,0.014142135623730952
57,LeNet5,0.99215,0.9874,0.012831814587116241,0.03730732947587967,28,8.111371040344238,128,0.014142135623730952
58,LeNet5,0.9927833333333334,0.9878,0.06046794354915619,0.04048043489456177,29,8.310218334197998,128,0.014142135623730952
59,LeNet5,0.99295,0.9881,0.02310454659163952,0.0370563343167305,30,8.113923788070679,128,0.014142135623730952
60,LeNet5,0.3602,0.6811,0.7893679738044739,0.9297448992729187,1,7.8216636180877686,256,0.02
61,LeNet5,0.8817166666666667,0.9209,0.38040971755981445,0.26786351203918457,2,7.639697551727295,256,0.02
62,LeNet5,0.9306333333333333,0.9345,0.1880815029144287,0.20413316786289215,3,7.776723861694336,256,0.02
63,LeNet5,0.94705,0.9561,0.12285634875297546,0.15135511755943298,4,7.752324342727661,256,0.02
64,LeNet5,0.95585,0.9508,0.12828800082206726,0.14946135878562927,5,7.769577264785767,256,0.02
65,LeNet5,0.9618333333333333,0.9587,0.06949630379676819,0.13054217398166656,6,7.775395631790161,256,0.02
66,LeNet5,0.9673333333333334,0.9677,0.17270560562610626,0.09942284226417542,7,7.689718008041382,256,0.02
67,LeNet5,0.97005,0.9707,0.05386696383357048,0.09931643307209015,8,7.839460134506226,256,0.02
68,LeNet5,0.9733666666666667,0.9767,0.06039049103856087,0.07248719036579132,9,7.725539684295654,256,0.02
69,LeNet5,0.9757833333333333,0.9737,0.10472726821899414,0.07925985753536224,10,7.818704605102539,256,0.02
70,LeNet5,0.9769,0.9789,0.03012353740632534,0.06416621059179306,11,7.6581315994262695,256,0.02
71,LeNet5,0.9786333333333334,0.9741,0.041327401995658875,0.07259057462215424,12,7.741922378540039,256,0.02
72,LeNet5,0.9799833333333333,0.9807,0.06580980867147446,0.06317169964313507,13,7.715890407562256,256,0.02
73,LeNet5,0.98115,0.9793,0.03843754902482033,0.062185633927583694,14,7.758934736251831,256,0.02
74,LeNet5,0.9817333333333333,0.9815,0.0562734454870224,0.056358497589826584,15,7.852392196655273,256,0.02
75,LeNet5,0.9834333333333334,0.9821,0.03049262799322605,0.05413321033120155,16,7.579728126525879,256,0.02
76,LeNet5,0.98415,0.9842,0.006599994841963053,0.048363566398620605,17,7.769032716751099,256,0.02
77,LeNet5,0.9844666666666667,0.9838,0.005228837486356497,0.04822371155023575,18,7.642949342727661,256,0.02
78,LeNet5,0.9854333333333334,0.985,0.021292567253112793,0.04661496728658676,19,7.664995908737183,256,0.02
79,LeNet5,0.9857333333333334,0.9845,0.04132063686847687,0.048732493072748184,20,7.71266770362854,256,0.02
80,LeNet5,0.98695,0.9775,0.06913036853075027,0.06750675290822983,21,7.891100645065308,256,0.02
81,LeNet5,0.9872333333333333,0.9823,0.026787178590893745,0.05385676771402359,22,7.887857675552368,256,0.02
82,LeNet5,0.9878833333333333,0.9853,0.01615363173186779,0.04272704944014549,23,7.846846342086792,256,0.02
83,LeNet5,0.9884,0.9821,0.036262448877096176,0.05578852444887161,24,7.845245599746704,256,0.02
84,LeNet5,0.9890333333333333,0.9774,0.0831274762749672,0.06813926994800568,25,7.815056562423706,256,0.02
85,LeNet5,0.9886833333333334,0.9706,0.13494664430618286,0.09701400250196457,26,7.748745918273926,256,0.02
86,LeNet5,0.9890666666666666,0.9872,0.008478831499814987,0.03764569014310837,27,7.797431707382202,256,0.02
87,LeNet5,0.9901833333333333,0.9868,0.019893888384103775,0.04190541431307793,28,7.947860479354858,256,0.02
88,LeNet5,0.99025,0.9845,0.025643473491072655,0.04501570761203766,29,7.807666063308716,256,0.02
89,LeNet5,0.9905333333333334,0.9872,0.00240560551173985,0.03925163298845291,30,7.752602815628052,256,0.02
90,LeNet5,0.20336666666666667,0.6308,1.7119337320327759,1.658331274986267,1,7.718487024307251,512,0.028284271247461905
91,LeNet5,0.78415,0.8159,0.5312177538871765,0.5383180379867554,2,7.789313316345215,512,0.028284271247461905
92,LeNet5,0.903,0.9208,0.34019604325294495,0.2634497880935669,3,7.6242053508758545,512,0.028284271247461905
93,LeNet5,0.9296833333333333,0.9241,0.2625119984149933,0.2418380081653595,4,7.7274274826049805,512,0.028284271247461905
94,LeNet5,0.9452333333333334,0.9424,0.11477308720350266,0.18418382108211517,5,7.7385478019714355,512,0.028284271247461905
95,LeNet5,0.9528666666666666,0.958,0.10319957137107849,0.1346569061279297,6,7.728788375854492,512,0.028284271247461905
96,LeNet5,0.9585333333333333,0.9558,0.07496548444032669,0.13937221467494965,7,7.6111979484558105,512,0.028284271247461905
97,LeNet5,0.9630833333333333,0.9573,0.11222884804010391,0.1373206228017807,8,7.635145902633667,512,0.028284271247461905
98,LeNet5,0.9664666666666667,0.9688,0.05390063300728798,0.09844234585762024,9,7.699481725692749,512,0.028284271247461905
99,LeNet5,0.9697166666666667,0.9362,0.09587568044662476,0.20241159200668335,10,7.783029317855835,512,0.028284271247461905
100,LeNet5,0.9632666666666667,0.9739,0.06041686236858368,0.08217185735702515,11,7.655916690826416,512,0.028284271247461905
101,LeNet5,0.9732333333333333,0.9703,0.1493525356054306,0.09095819294452667,12,7.75116753578186,512,0.028284271247461905
102,LeNet5,0.9747833333333333,0.9759,0.0774836391210556,0.07427956908941269,13,7.797106742858887,512,0.028284271247461905
103,LeNet5,0.97665,0.9761,0.035673461854457855,0.07228308916091919,14,7.704046249389648,512,0.028284271247461905
104,LeNet5,0.9772833333333333,0.9758,0.042191457003355026,0.07020021229982376,15,7.69281005859375,512,0.028284271247461905
105,LeNet5,0.9788,0.9796,0.017666427418589592,0.06324610859155655,16,7.678094148635864,512,0.028284271247461905
106,LeNet5,0.97895,0.9796,0.03583000227808952,0.06501810997724533,17,7.7062294483184814,512,0.028284271247461905
107,LeNet5,0.9802333333333333,0.9787,0.045032620429992676,0.06998932361602783,18,7.8471009731292725,512,0.028284271247461905
108,LeNet5,0.98165,0.9734,0.0679306760430336,0.07902145385742188,19,7.735432863235474,512,0.028284271247461905
109,LeNet5,0.9811833333333333,0.9621,0.06804627925157547,0.11907964944839478,20,7.6577980518341064,512,0.028284271247461905
110,LeNet5,0.9819166666666667,0.982,0.01753612793982029,0.05244649574160576,21,7.680024862289429,512,0.028284271247461905
111,LeNet5,0.98385,0.9791,0.04332352057099342,0.06239220127463341,22,7.59067964553833,512,0.028284271247461905
112,LeNet5,0.9842,0.9739,0.06511866301298141,0.08423976600170135,23,7.62648868560791,512,0.028284271247461905
113,LeNet5,0.9847666666666667,0.9746,0.045495789498090744,0.07841876894235611,24,7.604399681091309,512,0.028284271247461905
114,LeNet5,0.9855666666666667,0.9825,0.018346840515732765,0.05426619201898575,25,7.674096584320068,512,0.028284271247461905
115,LeNet5,0.9858166666666667,0.9778,0.07761315256357193,0.07619116455316544,26,7.5412068367004395,512,0.028284271247461905
116,LeNet5,0.9864833333333334,0.9835,0.04564914107322693,0.052163586020469666,27,7.527617692947388,512,0.028284271247461905
117,LeNet5,0.9864333333333334,0.9642,0.11748489737510681,0.11101353913545609,28,7.518170595169067,512,0.028284271247461905
