,model,train_accuracy,test_accuracy,train_loss,test_loss,epoch,time,batch_size,lr
27,LeNet5,0.9999333333333333,0.9926,4.3079842726001516e-05,0.03769523650407791,28,9.168299436569214,64,0.01
28,LeNet5,0.9999666666666667,0.9922,7.818635822331998e-06,0.03818006068468094,29,9.057038307189941,64,0.01
29,LeNet5,0.9999,0.9924,0.000713698158506304,0.038658712059259415,30,9.03102970123291,64,0.01
30,LeNet5,0.85865,0.9686,0.19416707754135132,0.09620551019906998,1,8.008942127227783,128,0.01
31,LeNet5,0.9751666666666666,0.983,0.08159903436899185,0.059052906930446625,2,8.249300718307495,128,0.01
32,LeNet5,0.9819166666666667,0.9857,0.04195970669388771,0.04545854032039642,3,8.116933584213257,128,0.01
33,LeNet5,0.9860666666666666,0.9882,0.03908791020512581,0.03513634577393532,4,8.06270956993103,128,0.01
34,LeNet5,0.9889666666666667,0.9899,0.01986425183713436,0.03463701531291008,5,8.172770738601685,128,0.01
35,LeNet5,0.9905,0.9895,0.020328251644968987,0.031715020537376404,6,8.17090392112732,128,0.01
36,LeNet5,0.9917666666666667,0.9896,0.02741391211748123,0.032019682228565216,7,8.063690662384033,128,0.01
37,LeNet5,0.9925,0.9891,0.028926758095622063,0.03290373831987381,8,8.183325290679932,128,0.01
38,LeNet5,0.9933333333333333,0.9909,0.011374563910067081,0.027970727533102036,9,8.391992568969727,128,0.01
39,LeNet5,0.99425,0.9897,0.0045877788215875626,0.03258124738931656,10,8.284872055053711,128,0.01
40,LeNet5,0.9953333333333333,0.991,0.013096732087433338,0.03023223578929901,11,8.218250274658203,128,0.01
41,LeNet5,0.9953333333333333,0.9879,0.007417347282171249,0.0389411635696888,12,8.215335607528687,128,0.01
42,LeNet5,0.9954833333333334,0.9875,0.0013014075811952353,0.04126574099063873,13,8.22731876373291,128,0.01
43,LeNet5,0.9964333333333333,0.9917,0.0018987739458680153,0.027916785329580307,14,8.132682085037231,128,0.01
44,LeNet5,0.9974333333333333,0.9923,0.00024135306011885405,0.028574161231517792,15,8.21038031578064,128,0.01
45,LeNet5,0.99765,0.9909,0.002037935657426715,0.03638140484690666,16,8.260022640228271,128,0.01
46,LeNet5,0.9976833333333334,0.9897,0.0009014536044560373,0.03693356737494469,17,8.375091552734375,128,0.01
47,LeNet5,0.9975333333333334,0.9897,0.001206207205541432,0.04052171856164932,18,8.16281008720398,128,0.01
48,LeNet5,0.9983,0.9905,0.0033888528123497963,0.03460945188999176,19,8.192734003067017,128,0.01
49,LeNet5,0.9984166666666666,0.9916,0.0004780203744303435,0.037232011556625366,20,8.274489402770996,128,0.01
50,LeNet5,0.9979166666666667,0.9908,0.0006889537326060236,0.03492782637476921,21,8.283459424972534,128,0.01
51,LeNet5,0.9988833333333333,0.9915,0.001043833326548338,0.03284810110926628,22,8.242637872695923,128,0.01
52,LeNet5,0.9987166666666667,0.9903,0.00032883076346479356,0.038330040872097015,23,8.213493824005127,128,0.01
53,LeNet5,0.9988666666666667,0.9911,0.0001388672972097993,0.038056306540966034,24,8.173584699630737,128,0.01
54,LeNet5,0.9994833333333333,0.9911,0.00028608794673345983,0.04090985283255577,25,8.197789907455444,128,0.01
55,LeNet5,0.9988333333333334,0.9917,3.127280797343701e-05,0.04100927338004112,26,8.190618515014648,128,0.01
